doi,type,year,source,title,IC2-RQ1,IC2-RQ2,IC2-RQ3,IC3,EC3,EC6,Decisions,Comments,,
10.1109/ICEBE.2006.97,inproceedings,2006.0,2006 IEEE International Conference on e-Business Engineering (ICEBE'06),Structure-Based Ontology Evaluation,False,False,False,False,False,False,N,,,
10.1145/1376916.1376959,inproceedings,2008.0,Proceedings of the Twenty-Seventh ACM SIGMOD-SIGACT-SIGART Symposium on Principles of Database Systems,Tree-width and functional dependencies in databases,False,False,False,False,False,False,N,,,
,inproceedings,2018.0,Proceedings of the 27th International Conference on Computational Linguistics,Why does {P}air{D}iff work? - A Mathematical Analysis of Bilinear Relational Compositional Operators for Analogy Detection,False,True,False,False,False,False,Y,,,
10.1016/j.aeue.2008.08.010,article,2009.0,AEU - International Journal of Electronics and Communications,Novel high-precision current-mode circuits based on the MOS-translinear principle,False,False,False,False,False,False,N,,,
10.1109/ICITACEE.2015.7437818,inproceedings,2015.0,"2015 2nd International Conference on Information Technology, Computer, and Electrical Engineering (ICITACEE)",Harmonics reduction using LLCL filter on residential loads 450 VA and 900 VA in Central Java-Indonesia,False,False,False,False,False,False,N,,,
10.1145/956750.956757,inproceedings,2003.0,Proceedings of the Ninth ACM SIGKDD International Conference on Knowledge Discovery and Data Mining,Generative model-based clustering of directional data,False,False,False,False,False,False,N,,,
10.1109/TAES.2012.6324728,article,2012.0,IEEE Transactions on Aerospace and Electronic Systems,Spaceborne Reflector SAR Systems with Digital Beamforming,False,False,False,False,False,False,N,,,
10.1109/IV60283.2023.00005,inproceedings,2023.0,2023 27th International Conference Information Visualisation (IV),Preface: IV 2023,False,False,False,False,False,False,N,,,
10.1109/MS.2009.127,article,2009.0,IEEE Software,End Users at the Bazaar: Designing Next-Generation Enterprise Resource Planning Systems,False,False,False,False,False,False,N,,,
10.1109/TPWRS.2006.873112,article,2006.0,IEEE Transactions on Power Systems,Allocation of fixed costs in distribution networks with distributed generation,False,False,False,False,False,False,N,,,
10.1016/S0735-1933(97)00040-7,article,1997.0,International Communications in Heat and Mass Transfer,Rapid determination of spatio-temporal temperatures and heat transfer in simple bodies cooled by convection: Usage of calculators in lieu of heisler-gröber charts,False,False,False,False,False,False,N,,,
10.1016/j.ymssp.2014.02.010,article,2014.0,Mechanical Systems and Signal Processing,Failure detection with likelihood ratio tests and uncertain probabilities: An info-gap application,False,False,False,False,False,False,N,,,
10.1016/j.coastaleng.2017.09.003,article,2018.0,Coastal Engineering,Regional assessment of storm related overwash and breaching hazards on coastal barriers,False,False,False,False,False,False,N,,,
10.1016/j.advengsoft.2008.06.001,article,2009.0,Advances in Engineering Software,Multimorphing: A tool for shape synthesis and analysis,False,False,False,False,False,False,N,,,
10.1016/B978-012374212-4.50099-7,incollection,2008.0,Cancer Imaging,3 - Malignant Bone Involvement: Assessment Using Positron Emission Tomography/Computed Tomography,False,False,False,False,False,False,N,,,
,inbook,2018.0,Thyroid Systems Engineering: A Primer in Mathematical Modeling of the Hypothalamus-Pituitary-Thyroid Axis,5 Systems Theory Applied on the Modeling of the HPT Axis and First Principles of Feedback and Homeostasis,False,False,False,False,False,False,N,,,
,inproceedings,2022.0,Proceedings of the 29th International Conference on Computational Linguistics,Metaphorical Polysemy Detection: Conventional Metaphor Meets Word Sense Disambiguation,False,False,False,False,False,False,N,,,
10.1016/j.asoc.2020.106073,article,2020.0,Applied Soft Computing,Masked Conditional Neural Networks for sound classification,False,False,False,False,False,False,N,,,
10.3115/976909.979672,inproceedings,1997.0,Proceedings of the 35th Annual Meeting of the Association for Computational Linguistics and Eighth Conference of the European Chapter of the Association for Computational Linguistics,Paradigmatic cascades: a linguistically sound model of pronunciation by analogy,False,False,False,False,False,False,N,,,
10.1016/j.euromechflu.2016.01.002,article,2016.0,European Journal of Mechanics - B/Fluids,Instability waves and aerodynamic noise in a subsonic transitional turbulent jet,False,False,False,False,False,False,N,,,
10.1016/j.flowmeasinst.2025.102853,article,2025.0,Flow Measurement and Instrumentation,Numerical simulation of the external acoustic field characteristics of gas pipeline leakage,False,False,False,False,False,False,N,,,
10.1016/j.ijrmms.2023.105432,article,2023.0,International Journal of Rock Mechanics and Mining Sciences,Fractal analysis of anisotropic shear-fracture roughness from rocks and analogue laboratory models: A new approach for heterogeneous-slip characterization,False,False,False,False,False,False,N,,,
10.1016/j.jbiomech.2005.02.008,article,2006.0,Journal of Biomechanics,An optimized protocol for hip joint centre determination using the functional method,False,False,False,False,False,False,N,,,
10.1109/ICONAT57137.2023.10080597,inproceedings,2023.0,2023 International Conference for Advancement in Technology (ICONAT),Investigation of Urgent Service and Detoxification Requirements on 14 11kv Oil-Immersed Transformers Due to Transient Overvoltages Using Yateks Approach.,False,False,False,False,False,False,N,,,
10.18653/v1/2021.emnlp-main.71,inproceedings,2021.0,Proceedings of the 2021 Conference on Empirical Methods in Natural Language Processing,Predicting emergent linguistic compositions through time: Syntactic frame extension via multimodal chaining,True,False,False,False,False,False,Y,,,
10.1016/j.ymssp.2024.111519,article,2024.0,Mechanical Systems and Signal Processing,Improvement and test verification of the fatigue response spectrum method,False,False,False,False,False,False,N,,,
10.1016/j.marstruc.2023.103425,article,2023.0,Marine Structures,Comparative assessment of liquid sloshing in dry and wet storage tank of floating offshore platform,False,False,False,False,False,False,N,,,
10.1109/ICIP42928.2021.9506388,inproceedings,2021.0,2021 IEEE International Conference on Image Processing (ICIP),Metu Loss: Metric Learning With Entangled Triplet Unified Loss,False,False,False,False,False,False,N,,,
10.1016/j.ijcip.2021.100453,article,2021.0,International Journal of Critical Infrastructure Protection,Cybersecurity Assessment Framework for Digital Interface Between Safety and Security at Nuclear Power Plants,False,False,False,False,False,False,N,,,
10.1021/acschembio.7b01104,article,2018.0,ACS Chemical Biology,Crystallographic Trapping of Reaction Intermediates in Quinolinic Acid Synthesis by NadA,False,False,False,False,False,False,N,,,
10.1145/2459236.2459274,inproceedings,2013.0,Proceedings of the 4th Augmented Human International Conference,A system for visualizing human behavior based on car metaphors,False,False,False,False,False,False,N,,,
10.1109/58.852085,article,2000.0,"IEEE Transactions on Ultrasonics, Ferroelectrics, and Frequency Control",PSpice simulation of ultrasonic systems,False,False,False,False,False,False,N,,,
10.1016/S1474-6670(17)50920-9,article,1992.0,IFAC Proceedings Volumes,A Highly-Integrated Intelligent Sensor for Gas-Liquid-Chromatography,False,False,False,False,False,False,N,,,
10.1016/j.measurement.2020.107836,article,2020.0,Measurement,Performance of ionospheric-free PPP time transfer models with BDS-3 quad-frequency observations,False,False,False,False,False,False,N,,,
10.1016/j.vlsi.2018.11.005,article,2019.0,Integration,A tool for the automatic generation and analysis of regular analog layout modules,False,False,False,False,False,False,N,,,
10.1145/1516360.1516467,inproceedings,2009.0,Proceedings of the 12th International Conference on Extending Database Technology: Advances in Database Technology,Flexible and scalable storage management for data-intensive stream processing,False,False,False,False,False,False,N,,,
10.1016/j.commatsci.2016.05.030,article,2016.0,Computational Materials Science,Modelling the coupling between hydrogen diffusion and the mechanical behaviour of metals,False,False,False,False,False,False,N,,,
10.1016/0010-4485(91)90002-E,article,1991.0,Computer-Aided Design,Chameleon - an integrated desktop CAD system,False,False,False,False,False,False,N,,,
10.1016/j.vlsi.2017.10.014,article,2018.0,Integration,Analog behavioral equivalence boundary computation under the effect of process variations,False,False,False,False,False,False,N,,,
10.1109/FPT.2009.5377658,inproceedings,2009.0,2009 International Conference on Field-Programmable Technology,An architecture for exploiting coarse-grain parallelism on FPGAs,False,False,False,False,False,False,N,,,
10.1016/S0360-8352(99)00076-5,article,1999.0,Computers & Industrial Engineering,Application of visual analog scales (VAS) for the comparative evaluation of tool and equipment designs and work methods,False,False,False,False,False,False,N,,,
10.1016/j.ijheatmasstransfer.2020.120485,article,2021.0,International Journal of Heat and Mass Transfer,Dissimilar heat transfer enhancement in a fully developed laminar channel flow subjected to a traveling wave-like wall blowing and suction,False,False,False,False,False,False,N,,,
10.1109/POWERCON.2014.6993650,inproceedings,2014.0,2014 International Conference on Power System Technology,Large scale data storage and processing of insulator leakage current using HBase and mapreduce,False,False,False,False,False,False,N,,,
10.1109/TSP.2023.3305079,article,2023.0,IEEE Transactions on Signal Processing,Fast MSE-Based Sampling of Bandlimited Graph Signals via Low-Pass Impulse Responses,False,False,False,False,False,False,N,,,
10.1002/smr.2117,article,2019.0,Journal of Software: Evolution and Process,Evaluating filter fuzzy analogy homogenous ensembles for software development effort estimation,False,False,False,False,False,False,N,,,
10.1016/S0304-3886(03)00105-0,article,2003.0,Journal of Electrostatics,An automated design system methodology and strategy for electrostatic discharge protection circuits in RF CMOS and BiCMOS silicon germanium technology,False,False,False,False,False,False,N,,,
10.1145/3194718.3194720,inproceedings,2018.0,Proceedings of the 11th International Workshop on Search-Based Software Testing,Generating test input with deep reinforcement learning,False,False,False,False,False,False,N,,,
10.1109/TVLSI.2009.2035508,article,2011.0,IEEE Transactions on Very Large Scale Integration (VLSI) Systems,A Digitally Testable $\Sigma-\Delta$ Modulator Using the Decorrelating Design-for-Digital-Testability,False,False,False,False,False,False,N,,,
10.1145/3428226,article,2020.0,Proc. ACM Program. Lang.,A sparse iteration space transformation framework for sparse tensor algebra,False,False,False,False,False,False,N,,,
10.1016/j.ymssp.2013.11.010,article,2014.0,Mechanical Systems and Signal Processing,Lifting approach to simplify output-only continuous-scan laser vibrometry,False,False,False,False,False,False,N,,,
10.1016/j.ijheatmasstransfer.2018.07.085,article,2018.0,International Journal of Heat and Mass Transfer,Study on analogy principle of overall cooling effectiveness for composite cooling structures with impingement and effusion,False,False,False,False,False,False,N,,,
10.1109/ICEPG63230.2024.10775786,inproceedings,2024.0,"2024 6th International Conference on Energy, Power and Grid (ICEPG)",Optimisation of Virtual Inertia Control and Parameter Stability Analysis of PMSG-Based Wind Turbine,False,False,False,False,False,False,N,,,
10.1016/S0141-9331(05)80001-8,article,1993.0,Microprocessors and Microsystems,A correlation coprocessor for accurate real-time ultrasonic ranging of multiple objects using the transputer,False,False,False,False,False,False,N,,,
