doi,type,year,source,title
10.1109/ICEIE.2010.5559806,inproceedings,2010.0,2010 International Conference on Electronics and Information Engineering,Image contrast enhancement for fracture roentgenography
10.1109/CEC.2004.1330887,inproceedings,2004.0,Proceedings of the 2004 Congress on Evolutionary Computation (IEEE Cat. No.04TH8753),An application of graph based evolutionary algorithms for diversity preservation
10.1109/TBME.2024.3367536,article,2024.0,IEEE Transactions on Biomedical Engineering,A Magnetic Field-Based Wearable Respiration Sensor for Real-Time Monitoring During Pulmonary Rehabilitation
10.1109/ICASSP.2016.7471638,inproceedings,2016.0,"2016 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",Phrase-based rĀga recognition using vector space modeling
10.1109/ROBOT.2008.4543774,inproceedings,2008.0,2008 IEEE International Conference on Robotics and Automation,Biomechanical energy harvesting: Apparatus and method
10.1109/ISCAS.2018.8351575,inproceedings,2018.0,2018 IEEE International Symposium on Circuits and Systems (ISCAS),Reinforcement Learning for HEVC/H.265 Intra-Frame Rate Control
10.1109/20.364793,article,1995.0,IEEE Transactions on Magnetics,A window-margin-like procedure for evaluating PRML channel performance
10.1109/CICC.1991.164025,inproceedings,1991.0,Proceedings of the IEEE 1991 Custom Integrated Circuits Conference,SEAS: a simulated evolution approach for analog circuit synthesis
10.1109/ISCAS.2016.7527509,inproceedings,2016.0,2016 IEEE International Symposium on Circuits and Systems (ISCAS),A neuromorphic ASIC design using one-selector-one-memristor crossbar
10.1109/BIOCAS.2019.8919202,inproceedings,2019.0,2019 IEEE Biomedical Circuits and Systems Conference (BioCAS),Neuromorphic Sensory Integration for Combining Sound Source Localization and Collision Avoidance
10.1109/IROS.2001.973408,inproceedings,2001.0,Proceedings 2001 IEEE/RSJ International Conference on Intelligent Robots and Systems. Expanding the Societal Role of Robotics in the the Next Millennium (Cat. No.01CH37180),Dynamic walk of a bipedal robot having flexible feet
,inproceedings,2012.0,2012 International Symposium on Computers in Education (SIIE),Facilitating comprehension of basic concepts in computer language implementation courses: A game-based approach
10.1109/ICDE.2000.839396,inproceedings,2000.0,Proceedings of 16th International Conference on Data Engineering (Cat. No.00CB37073),Extensible indexing: a framework for integrating domain-specific indexing schemes into Oracle8i
10.1109/ICTAS50802.2021.9395011,inproceedings,2021.0,2021 Conference on Information Communications Technology and Society (ICTAS),isiZulu Word Embeddings
10.1109/APMAR.2019.8709286,inproceedings,2019.0,2019 12th Asia Pacific Workshop on Mixed and Augmented Reality (APMAR),How the Multimodal Media in Augmented Reality Affects Museum Learning Experience
10.1109/SPI.2005.1500914,inproceedings,2005.0,"Proceedings. 9th IEEE Workshop on Signal Propagation on Interconnects, 2005.",Model-order reduction of VLSI circuit interconnects via a Laguerre representation
10.1109/SSME.2009.39,inproceedings,2009.0,"2009 IITA International Conference on Services Science, Management and Engineering",The Research of 3PLs Provider Selection Based on Rough Set and PSO
10.1109/SEAA.2015.56,inproceedings,2015.0,2015 41st Euromicro Conference on Software Engineering and Advanced Applications,Believing is Seeing: Confirmation Bias Studies in Software Engineering
10.1109/ICMIT.2006.262302,inproceedings,2006.0,2006 IEEE International Conference on Management of Innovation and Technology,Comparison and Assessment of Improved Grey Relation Analysis for Software Development Effort Estimation
10.1016/j.intcom.2007.01.004,article,2007.0,Interacting with Computers,TAPRAV: An interactive analysis tool for exploring workload aligned to models of task execution
10.1109/TPHP.1976.1135117,article,1976.0,"IEEE Transactions on Parts, Hybrids, and Packaging",Determination of Temperature of Integrated-Circuit Chips in Hybrid Packaging
,inproceedings,2020.0,2020 IEEE/ACM 42nd International Conference on Software Engineering (ICSE),Fuzz Testing based Data Augmentation to Improve Robustness of Deep Neural Networks
10.1049/cp.2016.1246,inproceedings,2016.0,IET/SynbiCITE Engineering Biology Conference,Introducing the human cell-free TX-TL system as a new prototyping platform for mammalian synthetic biology
10.1109/TVCG.2012.180,article,2013.0,IEEE Transactions on Visualization and Computer Graphics,How Visualization Layout Relates to Locus of Control and Other Personality Factors
10.1109/CGIV.2006.88,inproceedings,2006.0,"International Conference on Computer Graphics, Imaging and Visualisation (CGIV'06)",Using Perspective in 3D File Management: Rotating Windows and Billboarded Icons
10.1109/CSIE.2009.764,inproceedings,2009.0,2009 WRI World Congress on Computer Science and Information Engineering,Ensemble Similarity Measures for Clustering Terms
10.1109/BigData55660.2022.10020899,inproceedings,2022.0,2022 IEEE International Conference on Big Data (Big Data),Interactive Support System for Idea Divergence-Convergence Iteration
10.1109/ICTON.2011.5970988,inproceedings,2011.0,2011 13th International Conference on Transparent Optical Networks,Biologically inspired photonic structures in Dichromated pullulan
10.1109/SysTol.2013.6693815,inproceedings,2013.0,2013 Conference on Control and Fault-Tolerant Systems (SysTol),Optimization of a pump health monitoring system using fuzzy logic
10.1109/CLEO/Europe-EQEC52157.2021.9542786,inproceedings,2021.0,2021 Conference on Lasers and Electro-Optics Europe & European Quantum Electronics Conference (CLEO/Europe-EQEC),High-Harmonic Spectroscopy through Matter Talbot-Lau Interferometry
10.1109/ISBI53787.2023.10230771,inproceedings,2023.0,2023 IEEE 20th International Symposium on Biomedical Imaging (ISBI),Topological Similarity between Artificial and Biological Neural Networks
10.1109/IPDPS.2006.1639486,inproceedings,2006.0,Proceedings 20th IEEE International Parallel & Distributed Processing Symposium,Applying single processor algorithms to schedule tasks on reconfigurable devices respecting reconfiguration times
10.1109/FSKD.2007.24,inproceedings,2007.0,Fourth International Conference on Fuzzy Systems and Knowledge Discovery (FSKD 2007),A Fast Subspace Clustering Algorithm Based on Pattern Similarity
10.1109/I2CACIS57635.2023.10193715,inproceedings,2023.0,2023 IEEE International Conference on Automatic Control and Intelligent Systems (I2CACIS),A Usability Study on the Adaptation of Virtual Reality for UiTM Melaka Immersive Walkthrough
10.13052/jwe1540-9589.2068,article,2021.0,Journal of Web Engineering,A Novel Negative Sampling Based on Frequency of Relational Association Entities for Knowledge Graph Embedding
10.1162/089976699300016854,article,1999.0,Neural Computation,A Stochastic Self-Organizing Map for Proximity Data
10.1002/9783527696789.ch5,inbook,2018.0,"Open-Space Microfluidics: Concepts, Implementations, Applications",Implementation and Applications of Microfluidic Quadrupoles
10.1109/WOCC.2016.7506618,inproceedings,2016.0,2016 25th Wireless and Optical Communication Conference (WOCC),Radio channel fingerprint model based on entropy weight method
10.1109/IWCE.2000.869932,inproceedings,2000.0,7th International Workshop on Computational Electronics. Book of Abstracts. IWCE (Cat. No.00EX427),Wigner paths method in quantum transport with dissipation
10.1109/TIT.1956.1056791,article,1956.0,IRE Transactions on Information Theory,Generating a Gaussian sample
10.1109/FEL.1989.716039,inproceedings,1989.0,Proceedings of the Eleventh International Free Electron Laser Conference,Theory Of Harmonic Radiation Using A Single-electron Source Model
10.1109/SPAWC.2001.923905,inproceedings,2001.0,2001 IEEE Third Workshop on Signal Processing Advances in Wireless Communications (SPAWC'01). Workshop Proceedings (Cat. No.01EX471),Multiuser detection using iterative (turbo) decoding techniques
10.1109/ICECC.2004.1269579,inproceedings,2004.0,"14th International Conference on Electronics, Communications and Computers, 2004. CONIELECOMP 2004.",On the automaticity of genetic programming
10.1109/CRV.2015.51,inproceedings,2015.0,2015 12th Conference on Computer and Robot Vision,Automated Localization of Brain Tumors in MRI Using Potential-K-Means Clustering Algorithm
10.1109/ICCCNT.2015.7395224,inproceedings,2015.0,"2015 6th International Conference on Computing, Communication and Networking Technologies (ICCCNT)",Modeling XHCI in term of EHCI
10.1109/ICNC47757.2020.9049776,inproceedings,2020.0,"2020 International Conference on Computing, Networking and Communications (ICNC)",An EV Charging Station Placement for Ride-hailing Service: from Big Data Networking Perspective
10.1109/TPS.2022.3180489,article,2022.0,IEEE Transactions on Plasma Science,3-D Electromagnetic Model of the WEST Tokamak Sector During Plasma Disruptions
10.1093/philmat/7.2.129,article,1999.0,Philosophia Mathematica,"Mathematical, Astrological, and Theological Naturalism"
10.1049/icp.2022.0506,inproceedings,2021.0,22nd International Symposium on High Voltage Engineering (ISH 2021),Application of finite element method to compare the installation requirements in a buried cable according to IEC60287 standards
10.1111/j.1365-246X.2005.02551.x,article,2005.0,Geophysical Journal International,The resolution of whole Earth seismic tomographic models
10.1049/cp.2012.1278,inproceedings,2012.0,International Conference on Automatic Control and Artificial Intelligence (ACAI 2012),Performance analysis and improvement on spread spectrum communicattion system
10.1162/jocn.2008.20055,article,2008.0,Journal of Cognitive Neuroscience,“Brain Is to Thought as Stomach Is to ??”: Investigating the Role of Rostrolateral Prefrontal Cortex in Relational Reasoning
10.1109/CBMS.2004.1311777,inproceedings,2004.0,Proceedings. 17th IEEE Symposium on Computer-Based Medical Systems,Ensemble clustering in medical diagnostics
10.1111/j.1365-2966.2008.13868.x,article,2008.0,Monthly Notices of the Royal Astronomical Society,Tidal heating of terrestrial extrasolar planets and implications for their habitability
10.1093/imamat/hxw026,article,2016.0,IMA Journal of Applied Mathematics,Will big data yield new mathematics? An evolving synergy with neuroscience
10.1109/62.16986,article,1989.0,IEEE Aerospace and Electronic Systems Magazine,STEP: a tool for estimating avionics life cycle costs
10.1002/9781119088134.ch12,inbook,2017.0,Shaping Light in Nonlinear Optical Fibers,Optical Wave Turbulence in Fibers
10.23919/OCEANS44145.2021.9705877,inproceedings,2021.0,OCEANS 2021: San Diego – Porto,Collaborative strategy for model-free control of arrays of wave energy converters: A genetic algorithm approach
10.1111/j.1365-246X.2006.03250.x,article,2007.0,Geophysical Journal International,Pacific seamount volcanism in space and time
,inproceedings,2014.0,17th International Conference on Information Fusion (FUSION),New metrics for quantifying data association performance
10.1109/PCCGA.1998.732114,inproceedings,1998.0,Proceedings Pacific Graphics '98. Sixth Pacific Conference on Computer Graphics and Applications (Cat. No.98EX208),A camera control interface based on the visualization of subspaces of the 6D motion space of the camera
,inproceedings,1993.0,IEE Colloquium on Distributed Virtual Reality,Virtual reality evolution or revolution
10.1109/ROBIO.2007.4522373,inproceedings,2007.0,2007 IEEE International Conference on Robotics and Biomimetics (ROBIO),Grasp strategy when experiencing hands of various size
10.1002/j.1538-7305.1933.tb00647.x,article,1933.0,The Bell System Technical Journal,Probability theory and telephone transmission engineering
10.1111/j.1365-2966.2006.11111.x,article,2007.0,Monthly Notices of the Royal Astronomical Society,Radio signature of cosmological structure formation shocks
10.1109/DIGITEL.2010.22,inproceedings,2010.0,2010 Third IEEE International Conference on Digital Game and Intelligent Toy Enhanced Learning,Virtual Parabola Festival: The Platform Design and Learning Strategies for Virtual Learning Community of Practice
